b'#India doesn\\u2019t want another Gujarat 2002.\\nStop #DelhiViolence #DelhiPolice act like a public servant and arrest tho\\u2026 https://t.co/fz4f2aesD3',b'1232037994053369859',b'Bhavna GV',b'gorabhavna',b'World Citizen',"b'Producer- @ilmmovie | Associate Producer- @mantrathemovie | Co-Producer- @MaadathyTheFilm |Entrepreneur|Philanthropist|Writer- Maiya, Vittil'",b'866',b'289',b'17',b'4102',b'3366',b'False',b'False',b'False',b'False',b'2010-08-18 13:57:31'
b'\\u0926\\u0947\\u0936 \\u092e\\u0947\\u0902 \\u0926\\u0902\\u0917\\u0947 \\u0915\\u093e \\u092e\\u093e\\u0939\\u094c\\u0932 \\u092c\\u0928\\u093e\\u092f\\u093e \\u091c\\u093e \\u0930\\u0939\\u093e \\u0939\\u0948. \\n\\u0938\\u093e\\u0925\\u093f\\u092f\\u094b\\u0902 \\u0915\\u093f\\u0938\\u0940 \\u092d\\u0940 \\u092d\\u0921\\u093c\\u0915\\u093e\\u0909 \\u092c\\u092f\\u093e\\u0928 \\u0938\\u0947 \\u0905\\u092a\\u0928\\u0947 \\u0906\\u092a \\u0915\\u094b \\u092c\\u091a\\u093e \\u0915\\u0930 \\u0930\\u0916\\u0928\\u093e. \\n#DelhiPolice',b'1232023519149666304',b'Vaseem Khan',b'Aap_vaseem',"b'Pendraroad, India'",b'socialist',b'64',b'478',b'0',b'876',b'1683',b'False',b'False',b'True',b'False',b'2018-08-27 11:57:07'
"b'#Sensitive Video alert. If #blood upsets you, do not watch it. \\n\\nThe bloodied hand of a young man at #khardampuri.\\u2026 https://t.co/IkAgOYq5Un'",b'1232023507451564033',b'Ashlin Mathew',b'ashlinpmathew',b'',"b""Boring and centre-left procrastinator who has nothing better to do than stalk other people's thoughts. Currently News Editor @NH_India.""",b'866',b'500',b'3',b'3279',b'6376',b'False',b'False',b'False',b'False',b'2014-04-05 10:45:35'
"b""Let's all hope for a peaceful night in #Delhi . The protest against CAA must be shifted to a park or any other area\\u2026 https://t.co/Q33vO58ueY""",b'1232023492331130885',b'Uncle Sam',b'ishyamal92',"b'Bengaluru, India'",b'',b'4',b'165',b'0',b'21',b'30',b'False',b'False',b'True',b'False',b'2015-03-22 17:43:03'
b'@JagranNews \\u0915\\u0941\\u091b \\u0926\\u093f\\u0932\\u094d\\u0932\\u0940 \\u0915\\u0947 \\u0917\\u0926\\u094d\\u0926\\u093e\\u0930\\u094b\\u0902 \\u0914\\u0930 \\u092e\\u0941\\u092b\\u094d\\u0924\\u0916\\u094b\\u0930\\u094b\\u0902 \\u0915\\u0947 \\u092c\\u093e\\u0930\\u0947 \\u092e\\u0947\\u0902 \\u092d\\u0940 \\u091b\\u093e\\u092a \\u0926\\u093f\\u092f\\u093e \\u0917\\u092f\\u093e \\u0915\\u0940\\u091c\\u093f\\u090f\\u0964\\n#DelhiPolice',b'1232023489957097472',b'Deepak Thakur \\u2741',b'_deepak_thakur',"b'Bihar, India'","b""\\u0914\\u0930 \\u092d\\u0940 \\u0916\\u0942\\u092c\\u0938\\u0942\\u0930\\u0924 \\n\\u0914\\u0930 \\u092d\\u0940 \\u090a\\u0902\\u091a\\u093e\\n\\u092e\\u0947\\u0930\\u0947 \\u0926\\u0947\\u0936 \\u0915\\u093e \\u0928\\u093e\\u092e \\u0939\\u094b \\u091c\\u093e\\u090f,\\U0001f1ee\\U0001f1f3\\n\\u0915\\u093e\\u0936 \\u0915\\u093f\\n\\u0939\\u0930 \\u0939\\u093f\\u0928\\u094d\\u0926\\u0942 '\\u0935\\u093f\\u0935\\u0947\\u0915\\u093e\\u0928\\u0928\\u094d\\u0926' \\n\\u0914\\u0930 \\u0939\\u0930 \\u092e\\u0941\\u0938\\u094d\\u0932\\u093f\\u092e '\\u0915\\u0932\\u093e\\u092e' \\u0939\\u094b \\u091c\\u093e\\u090f\\U0001f1ee\\U0001f1f3\\n\\n    ______________________\\u0928\\u094d\\u092f\\u0942 \\u0935\\u0940\\u0921\\u093f\\u092f\\u094b\\U0001f447""",b'643',b'411',b'0',b'1237',b'1796',b'False',b'False',b'True',b'False',b'2018-09-25 08:50:08'
b'Journalists like @RanaAyyub @BDUTT  @sagarikaghose @sardesairajdeep are responsible for the death of our head const\\u2026 https://t.co/kXeQtLZCV3',b'1232023484689088517',b'Soumava Paul',b'SoumavaAPaul',"b'Hyderabad/Kolkata/Pune,India'",b'bong. troglodyte.',b'48',b'266',b'0',b'1682',b'6948',b'False',b'False',b'False',b'False',b'2010-04-08 19:15:58'
b'The hate for Muslims in common Hindus is worse than what nazis had for Jews. This picture alone is evident of it\\u2026 https://t.co/5OhjDIea7P',b'1232023461071118336',b'War Daddy',b'uzairjaat',"b'London, England'",b'Human Rights Lawyer \\U0001f468\\U0001f3fb\\u200d\\U0001f393 #WLondon #Politics #Military #History #Patriotism \\U0001f47b uzairch47',b'6133',b'5498',b'40',b'71260',b'16198',b'False',b'False',b'False',b'False',b'2011-10-23 23:24:35'
b'#DelhiPolice https://t.co/X2Iadkdy8h',b'1232023455446384640',b'AJ',b'AJReckons',b'India',"b'Indian, Proud Hindu .'",b'443',b'542',b'0',b'6976',b'3989',b'False',b'False',b'False',b'False',b'2010-05-27 11:19:36'
b'\\u0622\\u062c \\u06a9\\u0648\\u0626\\u06cc \\u067e\\u0679\\u0648\\u0627\\u0631\\u06cc \\u0627\\u0646\\u0688\\u06cc\\u0646 \\u0645\\u062e\\u0627\\u0644\\u0641 \\u0679\\u0631\\u06cc\\u0646\\u0688 \\u0645\\u06cc\\u06ba \\u0646\\u0638\\u0631 \\u0646\\u06c1\\u06cc\\u06ba \\u0622\\u0626\\u06d2 \\u06af\\u0627\\u06d4\\u06d4\\u06d4\\u06d4\\n\\n\\u0633\\u0628 \\u067e\\u0627\\u06a9\\u0633\\u062a\\u0627\\u0646\\u06cc \\u0627\\u06cc\\u06a9 \\u06c1\\u06cc\\u06ba\\u06d4\\n\\n#DelhiViolence \\n#DelhiBurning\\u2026 https://t.co/a1pzyN6fjo',b'1232023449234739202',b'Sohail Zafar (\\u0633\\u06c1\\u06cc\\u0644 \\u0638\\u0641\\u0631)',b'mszsohail',"b'\\u0627\\u0644\\u0631\\u064a\\u0627\\u0636, \\u0627\\u0644\\u0645\\u0645\\u0644\\u0643\\u0629 \\u0627\\u0644\\u0639\\u0631\\u0628\\u064a\\u0629 \\u0627\\u0644\\u0633\\u0639\\u0648\\u062f'",b'Cost Estimation Engineer | DAR Group https://t.co/MiB8OxkOqw | Dar Al Handasah ( Shair and Partners) Riyadh Saudi Arabia',b'13051',b'12821',b'3',b'36622',b'29872',b'False',b'False',b'False',b'False',b'2010-06-06 17:43:38'
"b'\\u0918\\u0930 \\u092a\\u0930 \\u092d\\u0940 \\u0915\\u092d\\u0940 \\u091d\\u0917\\u0921\\u093c\\u093e \\u0939\\u094b\\u0924\\u093e \\u0939\\u094b\\u0917\\u093e, \\u0932\\u0947\\u0915\\u093f\\u0928 \\u0905\\u0917\\u0930 \\u0915\\u094b\\u0908 \\u092e\\u0939\\u0947\\u092e\\u093e\\u0928 \\u0906\\u090f \\u0924\\u094b \\u0938\\u092c \\u0909\\u0938\\u0915\\u093e \\u0938\\u094d\\u0935\\u093e\\u0917\\u0924 \\u0915\\u0930\\u0924\\u0947 \\u0939\\u0948, \\u092f\\u0939\\u093e\\u0902 \\u092a\\u0947 \\u0915\\u0941\\u091b \\u0932\\u094b\\u0917 \\u0939\\u092e\\u093e\\u0930\\u0947 \\u0926\\u0947\\u0936 \\u0915\\u0947 \\u092e\\u0939\\u0947\\u092e\\u093e\\u2026 https://t.co/2E4EhPs6HS'",b'1232023442381099008',b'\\U0001f1ee\\U0001f1f3JAY\\U0001f1ee\\U0001f1f3',b'JaysinhChavda8',"b'\\u0935\\u093f\\u0926\\u094d\\u092f\\u093e\\u0928\\u0917\\u0930, \\u092d\\u093e\\u0930\\u0924'","b'Persuing Engineering 4.0,\\n\\n Bvmite...... \\U0001f60e\\U0001f60e\\n          \\U0001f449   \\u091f\\u094d\\u0935\\u093f\\u0916\\u0915'",b'81',b'40',b'0',b'494',b'9673',b'False',b'False',b'True',b'False',b'2017-12-24 10:53:33'
b'@narendramodi @PMOIndia @HMOIndia @AmitShah \\nU owe him! Dont fail his soul like you r failing us! #DelhiPolice\\u2026 https://t.co/zM1PXa7uMD',b'1232023426782638081',b'Amulya',b'SarvasvaTheGod',b'',"b'I come from land of Ram,Chanakya & Kamasutra thus love my Culture,Political Debates & Erotica equally!'",b'101',b'93',b'0',b'1280',b'196',b'False',b'False',b'True',b'False',b'2019-12-16 13:02:57'
b'\\u0939\\u0947\\u0921 \\u0915\\u093e\\u0902\\u0938\\u094d\\u091f\\u0947\\u092c\\u0932 \\u0930\\u0924\\u0928 \\u0932\\u093e\\u0932 \\u091c\\u0940 \\u0915\\u0940 \\u0936\\u0939\\u093e\\u0926\\u0924 \\u092a\\u0947 \\u0930\\u094b \\u0930\\u0939\\u093e \\u0939\\u0948 \\u0926\\u0947\\u0936\\u0964 \\u0906\\u0916\\u093c\\u093f\\u0930 \\u0915\\u092c \\u0924\\u0915 \\u0936\\u093e\\u0902\\u0924\\u093f\\u0926\\u0942\\u0924\\u094b\\u0902 \\u0915\\u093e \\u0936\\u093e\\u0902\\u0924\\u093f\\u092a\\u0942\\u0930\\u094d\\u0923 \\u092a\\u094d\\u0930\\u0926\\u0930\\u094d\\u0936\\u0928 \\u0938\\u0939\\u0928 \\u0915\\u0930\\u0947\\u0902\\u0917\\u0947 \\u0939\\u092e ?!!\\u2026 https://t.co/p4o2yti1Cm',b'1232023423158603777',b'\\u0905\\u0928\\u0918\\u093e \\u0928\\u0947\\u0930\\u0941\\u0930\\u0915\\u0930',b'anagha_nerurkar',b'',b'\\u0930\\u093e\\u0937\\u094d\\u091f\\u094d\\u0930\\u092d\\u0915\\u094d\\u0924 \\U0001f1ee\\U0001f1f3 \\u092e\\u094b\\u0926\\u0940\\u092d\\u0915\\u094d\\u0924 \\U0001f64f',b'348',b'392',b'1',b'2115',b'3446',b'False',b'False',b'True',b'False',b'2019-02-06 07:12:44'
"b'#kejriwal\\n\\u0915\\u094d\\u092f\\u093e \\u092f\\u093e\\u0930 \\u0916\\u093e\\u0915 \\u092e\\u0941\\u0916\\u094d\\u092f\\u092e\\u0902\\u0924\\u094d\\u0930\\u0940 \\u0939\\u094b ,\\n\\u092e\\u0941\\u0939 \\u0926\\u093f\\u0916\\u093e\\u0908 \\u0915\\u093e \\u092a\\u0948\\u0938\\u093e \\u0932\\u0947\\u0924\\u0947 \\u0917\\u094b,\\n\\u0935\\u094b\\u091f \\u092e\\u093e\\u0901\\u0917\\u091c\\u0947 \\u0938\\u0921\\u093c\\u0915 \\u092a\\u0947 \\u0928\\u093f\\u0915\\u0932 \\u091c\\u093e\\u0924\\u0947 \\u0939\\u094b, \\u0932\\u0947\\u0915\\u093f\\u0928 \\u0932\\u094b\\u0917\\u094b \\u0915\\u094b \\u0938\\u2026 https://t.co/bH31MHRdoR'",b'1232023418494689281',b'Puneet',b'puneet705',"b'Varanasi, India'","b'\\U0001f4767th,Mar\\nAlways Ready To Explore\\U0001f30f\\nMaths Teacher \\U0001f4af\\nPhenomenal Swag\\U0001f60e\\nTrying to be a Complete\\U0001f574\\ufe0f\\nSocial Person\\U0001f64f\\nBeing Stylish\\U0001f466\\nInfinity \\U0001f3c3'",b'150',b'220',b'0',b'4135',b'34624',b'False',b'False',b'True',b'False',b'2015-04-11 11:06:26'
b'#DelhiPolice',b'1232023361087143937',b'Naved Khan',b'NavedKh46491609',b'',b'',b'1',b'223',b'0',b'6',b'227',b'False',b'True',b'True',b'False',b'2018-01-24 19:26:15'
b'@i_theindian @RoflGandhi_ #DelhiPolice \\n#DelhiBurning \\n#ArrestKapilMishra \\n#',b'1232023350601535489',b'Rofel(india)\\u2764\\ufe0f\\U0001f336\\ufe0f',b'RoflIND01',b' India',b'Feel proud to be India .\\u2764\\ufe0f tweet about politics and Social issues.',b'157',b'319',b'0',b'3221',b'3193',b'False',b'False',b'True',b'False',b'2019-12-15 15:35:17'
b'#DelhiPolice #DelhiBurning #DelhiViolence #Delhi https://t.co/pgNn44t7zJ',b'1232023349435363328',b'Dora',b'BibiPakhii',b'',"b'Pledge to protect the idea of secular, democratic India'",b'894',b'373',b'99',b'92008',b'18922',b'False',b'False',b'True',b'False',b'2009-07-03 19:42:51'
b'\\u092e\\u0948\\u0902 \\u092f\\u0947 \\u0915\\u093f\\u0938 \\u0915\\u0947 \\u0928\\u093e\\u092e \\u0932\\u093f\\u0915\\u094d\\u0916\\u0942\\u0901 \\u091c\\u094b \\u0905\\u0932\\u092e \\u0917\\u0941\\u091c\\u093c\\u0930 \\u0930\\u0939\\u0947 \\u0939\\u0948\\u0902\\n\\u092e\\u093f\\u0930\\u0947 \\u0936\\u0939\\u0930 \\u091c\\u0932 \\u0930\\u0939\\u0947 \\u0939\\u0948\\u0902 \\u092e\\u093f\\u0930\\u0947 \\u0932\\u094b\\u0917 \\u092e\\u0930 \\u0930\\u0939\\u0947 \\u0939\\u0948\\u0902\\n\\n\\u0909\\u092c\\u0948\\u0926\\u0941\\u0932\\u094d\\u0932\\u093e\\u0939 \\u0905\\u0932\\u0940\\u092e\\n\\n#DelhiPolice',b'1232023328308764672',b'Taha Jaunpuri (1\\ufe0f\\u20e3) K \\u0637\\u06c1 \\u062c\\u0648\\u0646 \\u067e\\u0648\\u0631\\u06cc',b'ReallyDeshBhakt',b'Mumbi',b'Humanitarian and Peace Loving Boy',b'1155',b'640',b'0',b'3911',b'1216',b'False',b'False',b'True',b'False',b'2012-08-08 07:52:51'
b'#Maujpur \\u0939\\u093f\\u0902\\u0938\\u093e \\u0914\\u0930 #RatanLal \\u0915\\u0947 \\u0936\\u0939\\u0940\\u0926 \\u0939\\u094b\\u0928\\u0947 \\u0915\\u093e \\u090f\\u0915 \\u092c\\u0939\\u0941\\u0924 \\u092c\\u0921\\u093c\\u093e \\u0915\\u093e\\u0930\\u0923 @aajtak \\u0914\\u0930 \\u0905\\u0928\\u094d\\u092f \\u092e\\u0940\\u0921\\u093f\\u092f\\u093e \\u092d\\u0940 \\u0939\\u0948 #JNU #Jamia \\u092e\\u0947\\u0902 \\u0907\\u0928 \\u0906\\u0924\\u0902\\u0915\\u2026 https://t.co/r0tQPTS9dt',b'1232023309140811777',b'\\u0921\\u0949. \\u0938\\u0941\\u0930\\u092e\\u093e \\u092d\\u094b\\u092a\\u093e\\u0932\\u0940',b'Dr_Anubhav4u',b'\\u092d\\u093e\\u0930\\u0924 \\u092e\\u093e\\u0901 \\u0915\\u0947 \\u091a\\u0930\\u0923\\u094b\\u0902 \\u092e\\u0947',"b'\\u0939\\u093f\\u0928\\u094d\\u0926\\u0942 \\u0924\\u0928\\u2013\\u092e\\u0928, \\u0939\\u093f\\u0928\\u094d\\u0926\\u0942 \\u091c\\u0940\\u0935\\u0928, \\u0930\\u0917\\u2013\\u0930\\u0917 \\u0939\\u093f\\u0928\\u094d\\u0926\\u0942 \\u092e\\u0947\\u0930\\u093e \\u092a\\u0930\\u093f\\u091a\\u092f!\\U0001f6a9\\u0938\\u0902\\u0918\\u0940 \\U0001f6a9 \\n\\u091c\\u094b \\u0936\\u0942\\u0928\\u094d\\u092f \\u0939\\u0948,\\u0935\\u0939\\u0940 \\u0936\\u093f\\u0935 \\u0939\\u0948, \\u0935\\u0939\\u0940 \\u0938\\u0943\\u0937\\u094d\\u091f\\u093f\\u0964\\U0001f6a9'",b'605',b'369',b'0',b'13792',b'11568',b'False',b'False',b'True',b'False',b'2010-03-27 19:57:05'
b'Poisonous serpents who  Appeasement to Muslim women by enacting three divorce laws have hidden themselves in their\\u2026 https://t.co/3h7OL6pfwB',b'1232023307375042565',b'Juned Yeldoz F4F',b'junedyeldoz',b'India',b'Journalist l TV News Anchor l Producer l Writer and social worker l Member of BMMA l Proud to be an Indian ! All r welllcome. \\U0001f60a',b'262',b'812',b'0',b'1527',b'1',b'False',b'False',b'False',b'False',b'2015-10-25 09:21:11'
b'@reallyswara #DelhiPolice ispe v kuchh bol do sura aunty https://t.co/95OJJppJIG',b'1232023299049316352',b'Saroj Kumar',b'SarojKu60887774',"b'Patna, India'",b'Jio aur jine do..',b'18',b'169',b'0',b'105',b'295',b'False',b'False',b'True',b'False',b'2017-04-16 04:09:48'
b'Mr @realDonaldTrump!\\nThis was happening in Delhi at the moment when you were praising Our beloved Prime Minister Mr\\u2026 https://t.co/NdzWnEu0LO',b'1232023283890962433',b'Abdullah',b'Abdullah1Jamia',b'Jamia Millia Islamia New Delhi',"b'\\u0909\\u0928 \\u0915\\u093e \\u091c\\u094b \\u092b\\u093c\\u0930\\u094d\\u091c\\u093c \\u0939\\u0948 \\u0935\\u094b \\u0905\\u0939\\u0932-\\u090f-\\u0938\\u093f\\u092f\\u093e\\u0938\\u0924 \\u091c\\u093e\\u0928\\u0947\\u0902, \\n\\n\\u092e\\u0947\\u0930\\u093e   \\u092a\\u0948\\u0917\\u093c\\u093e\\u092e   \\u092e\\u094b\\u0939\\u092c\\u094d\\u092c\\u0924   \\u0939\\u0948   \\u091c\\u0939\\u093e\\u0901   \\u0924\\u0915  \\u092a\\u0939\\u0941\\u0901\\u091a\\u0947'",b'146',b'156',b'0',b'670',b'504',b'False',b'False',b'True',b'False',b'2013-11-03 15:03:40'
b'Head Constable \\u0930\\u0924\\u0928\\u0932\\u093e\\u0932 \\u091c\\u0940 \\u0938\\u0939\\u093f\\u0924 \\u092a\\u093e\\u0902\\u091a \\u0932\\u094b\\u0917\\u094b \\u0915\\u0940 \\u0906\\u091c \\u0926\\u093f\\u0932\\u094d\\u0932\\u0940 \\u092e\\u0947 \\u0939\\u0941\\u092f\\u0947 \\u0939\\u093f\\u0902\\u0938\\u093e\\u091a\\u093e\\u0930 \\u092e\\u0947 \\u092e\\u094c\\u0924 \\u0939\\u094b \\u0917\\u0908 \\u0939\\u0948\\u0902\\u0964\\n\\nSo called \\u0938\\u0947\\u0915\\u094d\\u092f\\u0941\\u0932\\u0930\\u094b\\u0902 \\u0915\\u0940 \\u0928\\u094b\\u2026 https://t.co/Lv5axZcMdN',b'1232023276815343616',b'Sachin Manisha Satish Lambute',b'SLambute30',"b'\\u092a\\u0941\\u0923\\u0947 \\u0935\\u093f\\u0936\\u094d\\u0935\\u0935\\u093f\\u0926\\u094d\\u092f\\u093e\\u0932\\u092f, \\u092a\\u0941\\u0923\\u0947'",b'\\U0001f1ee\\U0001f1f3\\u0936\\u093f\\u0915\\u094d\\u0937\\u093e \\u091c\\u0940\\u0935\\u0928 \\u0915\\u0947 \\u0932\\u093f\\u090f \\u0914\\u0930 \\u091c\\u0940\\u0935\\u0928 \\u0930\\u093e\\u0937\\u094d\\u091f\\u094d\\u0930\\u0915\\u0947 \\u0932\\u093f\\u090f \\U0001f1ee\\U0001f1f3',b'55',b'236',b'0',b'740',b'1294',b'False',b'False',b'True',b'False',b'2015-05-19 12:23:00'
b'\\u0938\\u0921\\u093c\\u0915 \\u0915\\u093f\\u0938\\u0928\\u0947 \\u091c\\u093e\\u092e \\u0915\\u0940? \\u092a\\u0925\\u0930\\u093e\\u0935 \\u0915\\u093f\\u0938\\u0928\\u0947 \\u0915\\u093f\\u092f\\u093e? \\u0906\\u0917\\u091c\\u0928\\u0940 \\u0915\\u093f\\u0938\\u0928\\u0947 \\u0915\\u0940 ? \\u0907\\u0928 \\u0938\\u0935\\u093e\\u0932\\u094b\\u0902 \\u0915\\u093e \\u090f\\u0915 \\u0939\\u0940 \\u091c\\u0935\\u093e\\u092c \\u0939\\u0948 #AntiCAAprotests \\u092b\\u093f\\u0930 \\u092d\\u0940\\u2026 https://t.co/zEOfuj9jU4',b'1232023247140593666',b'\\u13d5\\u13d7\\u13b7\\u13d2\\u13d7\\u13d6 \\u1348\\u13c2\\u13d7\\u13ec\\u13c2\\u13d7\\u13c1\\U0001f6a9\\U0001f6a9',b'samrat_ji_',"b'New Delhi, India'",b'\\U0001f175\\U0001f170\\U0001f182\\U0001f177\\U0001f178\\U0001f17e\\U0001f17d  \\U0001f178\\U0001f17d\\U0001f175\\U0001f17b\\U0001f184\\U0001f174\\U0001f17d\\U0001f172\\U0001f174\\U0001f181\\U0001f6a9\\n\\U0001f13c\\U0001f13e\\U0001f133\\U0001f134\\U0001f13b\\U0001f138\\U0001f13d\\U0001f136\\U0001f6a9\\n\\n\\u24dd\\u24d0\\u24e3\\u24e4\\u24e1\\u24d4  \\u24db\\u24de\\u24e5\\u24d4\\u24e1\\U0001f6a9',b'7',b'207',b'0',b'112',b'380',b'False',b'False',b'True',b'False',b'2018-08-29 07:47:44'
b'#DelhiBurning Majority of this country who call themselves Hindus are solely responsible and are blatantly waiving\\u2026 https://t.co/7xSjENbmcn',b'1232023241318731776',b'Hussain',b'BharatKaWaasi',b'Hindutwa Nagar Se',b'2nd Class Citizen of a Banana Republic',b'369',b'530',b'3',b'25332',b'51533',b'False',b'False',b'False',b'False',b'2012-03-13 05:10:14'
b'#DelhiPolice\\n\\nSave Delhi Kapil Mishra is terrorist https://t.co/eyOkHqTH6I',b'1232023236638015491',b'Imran Choudhary',b'imrankhanrahim',b'',"b'President \\nNSUI Jamia Millia Islamia  Unit,\\nResearch Scholar & Research Fellow@ ICSSR,\\nExConvenor of Jamia Students Fourm,\\nEx Distt President NSUI Mewat Haryana'",b'608',b'823',b'1',b'803',b'178',b'False',b'False',b'True',b'False',b'2014-03-08 19:56:15'
"b'So hard to digest the fact that mob violence &amp; riots are happening none other than the national capital of India,\\u2026 https://t.co/5NK0J3Xarx'",b'1232023213913149440',b'Tanveer',b'TweeTanveer',"b'Kolkata, India'",b'Living life one day at a time.',b'238',b'2193',b'1',b'17301',b'14704',b'False',b'False',b'True',b'False',b'2011-04-08 19:06:22'
"b'\\u092a\\u0939\\u0932\\u0947 \\u0924\\u094b \\u091f\\u094d\\u0930\\u0902\\u092a \\u0915\\u0947 \\u0906\\u0928\\u0947 \\u0915\\u0947 \\u0907\\u0902\\u0924\\u091c\\u093e\\u0930 \\u092e\\u0947\\u0902 \\u092c\\u0947\\u0938\\u092c\\u094d\\u0930 \\u0925\\u093e, \\u0905\\u092c \\u0909\\u0938\\u0915\\u0947 \\u091c\\u093e\\u0928\\u0947 \\u0915\\u0947 \\u0907\\u0902\\u0924\\u091c\\u093e\\u0930 \\u092e\\u0947\\u0902 \\u092c\\u0947\\u0938\\u092c\\u094d\\u0930 \\u0939\\u0942\\u0901, \\u0920\\u0941\\u0915\\u093e\\u0908 \\u0924\\u092d\\u0940 \\u0939\\u094b\\u0917\\u0940 #DelhiPolice\\u2026 https://t.co/dCuJTtzEjX'",b'1232023213187751938',b'\\u092a\\u094d\\u0930\\u0915\\u093e\\u0936 \\u0917\\u0930\\u094d\\u0917',b'Park143',"b'Asansol, India'",b'\\u0930\\u093e\\u0937\\u094d\\u091f\\u094d\\u0930\\u0935\\u093e\\u0926\\u0940',b'49',b'155',b'0',b'1012',b'599',b'False',b'False',b'True',b'False',b'2010-04-19 03:40:44'
b'#DelhiBurning #DelhiPolice pelting stones on protesters',b'1232023206132760576',b'abdus samad',b'abdussa60285404',b'',b'',b'18',b'150',b'0',b'570',b'87',b'False',b'False',b'True',b'False',b'2015-07-10 06:38:52'
b'\\u092a\\u093e\\u0928\\u0940 \\u0924\\u094b \\u092b\\u094d\\u0930\\u0940 \\u0939\\u0948 \\u0928\\u093e \\u0926\\u093f\\u0932\\u094d\\u0932\\u0940 \\u0935\\u093e\\u0932\\u094b\\u0902 \\n\\u091c\\u094b \\u0906\\u0917 \\u0932\\u0917\\u0940 \\u0939\\u0948 \\u0909\\u0938\\u092e\\u0947\\u0902 \\u0921\\u093e\\u0932 \\u0926\\u094b\\u0964\\n#DelhiPolice #DelhiBurning #DelhiRiots #DelhiViolence',b'1232023202186047490',b'Himanshu Singh Vishen',b'hsinghvishen',b'Chandigarh',b'Proud indian..\\nBe Strong...Be Brave..\\n\\u0927\\u0930\\u094d\\u092e\\u094b\\u0902 \\u0930\\u0915\\u094d\\u0937\\u0924\\u093f \\u0930\\u0915\\u094d\\u0937\\u093f\\u0924\\u0903',b'30',b'181',b'0',b'149',b'1852',b'False',b'False',b'True',b'False',b'2014-08-30 12:25:11'
b'@_sabanaqvi Chori upse se sena jori\\n\\nSuar ke pille \\n\\nPehle dange karo ab victim card khelo.. (Perfect definition of\\u2026 https://t.co/y1moKs3Eqz',b'1232023199048556544',b'Intolerant-Vendetta',b'IntoleranIndian',"b'New Delhi, India'","b'\\u0905\\u0916\\u0923\\u094d\\u0921 \\u092d\\u093e\\u0930\\u0924 | \\u0915\\u0948\\u0932\\u093e\\u0936\\u0940 | \\u0928\\u092e\\u094b \\u092d\\u0915\\u094d\\u0924\\nIndia must stand before the world as a self-confident, resurgent and mighty nation\\n#MandirWahinBanayenge'",b'218',b'478',b'2',b'3130',b'1953',b'False',b'False',b'False',b'False',b'2015-11-04 19:58:41'
"b'This is a delhi police, \\n\\n#DelhiPolice https://t.co/pWiGVivuBX'",b'1232023185685700608',b'\\u0926\\u0947\\u0936 \\u0915\\u0940 \\u0906\\u0935\\u093e\\u091c\\U0001f5e8\\ufe0f',b'madeforeach',"b'Gorakhpur, India'","b'F & B Cost Controller\\nHotel Industry-Abroad\\n\\n*\\u092f\\u0947 \\u0938\\u0921\\u093c\\u0915\\u0947 \\u0939\\u092e\\u093e\\u0930\\u0940 \\u0906\\u092a\\u0915\\u0940,^\\u0928\\u0939\\u0940\\u0902 \\u0915\\u093f\\u0938\\u0940 \\u0915\\u0947 \\u092c\\u093e\\u092a \\u0915\\u0940\\u0964 \\u092f\\u0947 \\u0926\\u0947\\u0936 \\u0939\\u092e\\u093e\\u0930\\u093e \\u0906\\u092a\\u0915\\u093e, \\u0928\\u0939\\u0940\\u0902 \\u0915\\u093f\\u0938\\u0940 \\u0915\\u0947 \\u092c\\u093e\\u092a \\u0915\\u093e\\u0965*'",b'254',b'754',b'0',b'7268',b'14521',b'False',b'False',b'False',b'False',b'2014-07-16 17:03:35'
b'Dalli police sorry #DelhiPolice',b'1232023180828540928',b'Adz\\xe9 Faizan',b'FaizanAdze',"b'Hyderabad,Deccan'",b'Indian Muslim \\U0001f1ee\\U0001f1f3 || Salafi  || Hyderabadi || CIVIL ENGINEER \\U0001f3d7\\ufe0f|| Political Observer || Urdu Poetry Lover',b'312',b'742',b'3',b'9482',b'19087',b'False',b'False',b'False',b'False',b'2013-07-28 12:44:50'
b'Shame on @ArvindKejriwal @msisodia @raghav_chadha @AtishiAAP @SanjayAzadSln #DelhiPolice #DelhiBurning #AAP https://t.co/npAeFItxRR',b'1232023171261325312',b'\\u062a\\u0646\\u0632\\u06cc\\u0644 \\u0627\\u062d\\u0645\\u062f \\u0635\\u062f\\u06cc\\u0642\\u06cc : Tanzeel',b'tanzysiddiqui',"b'New Delhi, India'",b'You can love your country without having to love your government - Paulo Coelho',b'49',b'239',b'1',b'3933',b'7786',b'False',b'False',b'False',b'False',b'2014-06-18 01:43:22'
"b'The official encouragement of Hindutva extremism, and a largely complicit #DelhiPolice, has led to this massacre.\\nA\\u2026 https://t.co/0BUSBH6Hld'",b'1232023165435596802',b'shan kazmi\\U0001f1ee\\U0001f1f3\\u2764\\ufe0f',b'Kazmi1Kazmi',b'New delhi',b'\\U0001f449Thug life started since 17 Oct..\\U0001f60e\\n\\n\\U0001f449 \\U0001f3a7 Need my daily dose of music\\U0001f3bb\\n\\U0001f449 \\U0001f607 Izzat doge izzat milegi',b'77',b'42',b'0',b'507',b'272',b'False',b'False',b'False',b'False',b'2013-09-16 16:14:35'
